client_id,product_1,product_2,product_3,product_4,product_5,age,annual_income,previous_purchases
51240,0,1,0,1,0,52,36717,3
51241,0,1,1,0,0,42,53649,1
51242,0,1,1,0,0,58,97849,4
51243,0,1,1,1,0,33,34155,7
51244,1,0,1,1,1,37,44257,2
51245,1,1,1,1,1,60,20429,6
51246,1,1,0,0,0,49,33362,9
51247,1,0,0,1,1,48,62236,8
51248,0,1,1,1,1,28,69938,4
51249,0,1,1,0,0,41,32064,3
51250,1,1,0,1,0,66,63044,5
51251,1,1,0,1,0,34,33910,5
51252,0,1,0,1,1,63,48904,2
51253,1,1,0,1,0,52,51154,3
51254,1,0,1,0,0,40,48995,4
51255,1,0,0,0,1,25,77057,4
51256,1,1,0,1,1,22,85969,4
51257,0,0,1,0,1,62,99081,3
51258,0,0,0,0,0,20,46337,5
51259,0,0,0,0,0,32,83235,3
51260,0,0,0,1,0,56,41013,4
51261,1,1,0,1,1,29,85728,4
51262,0,1,0,0,0,42,37538,0
51263,1,1,1,0,0,29,66315,7
51264,0,0,1,1,1,69,82190,9
51265,0,1,0,1,0,43,59867,8
51266,1,0,1,1,1,28,37866,1
51267,0,0,0,1,1,59,40462,4
51268,0,0,1,1,1,48,87865,9
51269,0,1,1,1,1,31,20036,5
51270,1,1,1,0,1,57,79011,2
51271,0,0,1,0,1,44,25812,7
51272,1,1,1,0,0,26,39470,8
51273,0,0,1,0,1,50,60033,6
51274,0,0,0,1,1,44,94355,4
51275,0,0,0,0,1,60,37089,4
51276,0,0,0,1,0,28,67635,9
51277,0,1,1,1,0,19,84009,0
51278,0,1,1,1,0,33,49783,7
51279,1,1,0,0,1,60,20818,3
51280,0,1,0,0,1,59,45543,7
51281,1,0,0,0,1,40,48217,4
51282,0,1,0,0,0,44,64385,1
51283,0,0,0,1,1,35,87921,1
51284,0,1,1,0,1,54,40083,3
51285,1,1,0,0,1,51,69669,8
51286,0,1,1,1,1,43,40113,9
51287,1,0,0,0,0,40,58346,3
51288,0,1,0,0,0,67,31985,7
51289,1,0,0,1,0,62,69160,8
51290,0,0,1,0,0,27,54985,6
51291,0,1,0,0,1,35,50069,6
51292,0,1,1,1,1,32,77383,0
51293,0,1,1,0,0,34,82261,5
51294,1,0,0,1,0,37,83690,8
51295,0,1,0,0,0,36,44044,1
51296,0,1,0,1,1,38,50749,8
51297,1,1,0,0,0,67,75296,9
51298,1,1,1,0,1,19,69031,4
51299,1,0,1,0,1,69,20405,2
51300,1,0,0,0,0,51,71181,1
51301,0,0,1,1,0,61,30681,7
51302,1,0,1,0,0,54,30703,2
51303,1,1,1,0,0,53,65752,8
51304,1,1,1,1,1,69,65857,5
51305,1,0,1,0,0,46,62182,4
51306,0,0,0,1,1,54,88579,6
51307,0,1,1,1,1,60,96543,1
51308,0,0,0,1,0,34,42164,3
51309,0,1,0,1,1,65,46775,2
51310,1,0,1,1,0,28,67660,1
51311,0,1,1,1,0,37,39851,5
51312,0,1,0,0,0,36,53395,9
51313,1,1,0,0,0,33,32916,3
51314,1,0,1,0,1,65,23641,2
51315,1,0,1,0,0,36,83297,9
51316,0,1,1,1,0,66,49104,1
51317,1,1,0,1,0,40,63902,4
51318,0,1,0,0,0,60,64280,5
51319,1,1,0,0,1,50,40579,7
51320,0,1,0,1,0,69,45934,5
51321,0,1,1,1,0,49,62169,1
51322,1,1,1,1,0,36,68733,1
51323,0,0,1,0,0,60,62544,6
51324,1,0,0,0,0,20,72099,9
51325,0,0,1,0,0,61,56383,0
51326,1,0,1,0,1,23,92119,1
51327,0,1,0,1,1,32,93608,1
51328,1,0,0,0,1,53,24636,4
51329,0,1,1,0,0,59,41472,4
51330,0,1,0,0,0,48,32881,8
51331,1,0,0,1,0,66,92267,6
51332,0,1,1,1,0,55,72903,1
51333,0,1,0,0,0,44,24222,3
51334,0,0,1,1,0,63,44443,3
51335,0,0,1,0,0,23,22114,2
51336,1,1,1,1,1,22,79921,7
51337,0,1,1,1,0,52,78470,4
51338,1,0,1,0,0,23,91216,9
51339,1,1,0,1,1,63,33878,4
51340,1,0,1,0,0,47,48076,1
51341,0,0,1,1,1,51,68486,1
51342,1,0,0,1,1,23,74554,4
51343,1,1,1,0,1,35,73743,2
51344,1,0,0,1,0,27,27115,1
51345,0,1,0,0,1,38,82691,5
51346,0,1,0,1,1,48,20098,6
51347,1,0,0,1,1,43,77071,9
51348,0,1,1,0,0,69,36540,8
51349,1,0,1,0,0,39,79211,0
51350,1,0,0,1,0,57,23139,0
51351,0,0,0,1,0,31,32559,7
51352,1,1,0,0,1,26,79438,4
51353,1,1,0,0,1,46,81990,6
51354,1,1,1,0,0,40,77559,0
51355,0,1,0,0,0,43,27088,1
51356,1,0,1,1,0,48,83611,5
51357,1,0,0,0,1,19,42105,6
51358,0,0,1,1,0,58,39041,8
51359,0,0,1,0,0,33,85326,7
51360,0,0,0,1,0,49,38983,9
51361,1,0,1,1,0,35,55529,1
51362,0,0,0,1,1,23,39778,5
51363,1,1,1,0,1,21,67950,0
51364,1,1,0,0,1,51,81864,3
51365,1,1,1,0,1,19,56523,2
51366,0,0,1,0,1,32,93333,0
51367,1,1,0,1,0,47,65483,6
51368,1,1,1,1,0,20,45685,1
51369,0,1,0,1,1,46,43135,8
51370,1,1,0,0,0,25,28129,8
51371,1,0,0,0,1,41,36902,3
51372,1,1,0,1,1,52,78577,8
51373,1,0,0,0,1,60,50079,6
51374,1,1,0,0,1,65,75982,2
51375,0,0,1,0,1,43,32185,0
51376,1,1,1,0,1,63,58004,8
51377,0,1,0,0,0,65,87008,3
51378,1,0,1,0,0,33,86046,2
51379,0,0,1,0,0,44,86481,4
51380,1,0,0,0,0,39,56427,7
51381,1,1,1,0,0,53,35225,0
51382,0,0,1,0,1,65,37771,8
51383,0,0,1,1,0,55,71590,1
51384,1,1,0,0,0,57,96362,2
51385,1,1,1,0,0,39,60802,0
51386,1,0,0,0,0,35,80699,0
51387,0,1,0,0,0,19,98388,7
51388,1,1,0,1,0,26,93792,3
51389,0,0,1,0,0,52,38282,5
51390,0,0,1,0,0,19,81257,9
51391,1,1,0,1,1,68,79287,3
51392,0,0,1,1,0,57,33079,4
51393,0,0,1,0,1,29,92201,8
51394,0,1,0,0,1,48,64049,0
51395,1,1,1,0,1,25,46372,1
51396,1,0,0,1,0,37,74661,8
51397,1,0,0,0,1,21,39110,4
51398,0,0,1,1,1,44,78597,2
51399,0,1,1,1,1,55,73348,6
51400,1,1,1,0,1,26,56421,9
51401,0,1,0,1,0,33,38079,6
51402,0,0,0,1,1,32,67912,0
51403,0,1,0,1,1,40,46098,3
51404,0,1,1,1,0,65,29194,1
51405,0,1,0,0,0,56,34700,5
51406,1,0,0,1,0,45,31091,4
51407,0,0,1,0,0,49,31895,9
51408,1,0,0,0,0,55,88212,3
51409,1,1,0,0,1,32,27828,8
51410,1,1,0,1,0,58,36849,5
51411,1,0,0,1,0,26,91808,7
51412,0,1,1,0,0,44,51593,8
51413,1,1,1,0,1,32,22412,6
51414,0,1,0,1,1,45,21023,7
51415,0,1,1,1,0,27,66338,5
51416,1,0,1,1,1,29,81492,1
51417,0,0,0,0,0,55,71373,3
51418,0,1,1,1,1,29,87923,1
51419,0,0,0,0,1,45,54611,4
51420,0,0,0,0,1,66,68780,9
51421,1,1,0,1,0,24,26508,6
51422,1,0,1,0,1,32,56783,7
51423,1,0,1,0,1,26,48564,2
51424,0,0,0,1,1,26,72463,1
51425,0,0,1,0,1,31,29381,9
51426,1,1,1,0,1,33,30790,6
51427,1,0,1,1,0,53,47553,6
51428,0,1,0,0,1,53,98401,0
51429,1,0,1,0,1,52,29224,7
51430,1,0,1,0,0,24,38958,9
51431,0,1,1,1,1,21,50157,8
51432,1,1,1,0,1,44,50779,8
51433,0,0,1,1,0,26,61645,7
51434,0,0,1,1,0,21,99149,5
51435,1,1,0,0,1,40,62852,6
51436,1,0,1,1,0,46,83178,7
51437,1,0,1,1,0,47,25502,0
51438,1,1,0,1,0,35,31757,1
51439,0,0,0,1,0,24,99404,1
51440,1,0,1,1,1,20,36083,1
51441,1,0,1,1,1,27,44853,5
51442,1,1,1,1,1,63,86534,6
51443,0,1,1,1,0,45,80489,8
51444,1,0,0,0,1,44,95163,8
51445,1,0,0,1,0,54,89546,9
51446,1,1,0,1,0,39,91566,3
51447,1,1,0,0,1,29,97400,1
51448,0,1,0,1,1,33,29150,0
51449,0,1,1,0,0,29,80147,9
51450,0,0,0,1,0,48,36434,5
51451,0,0,1,0,1,37,29383,9
51452,1,0,1,1,0,41,28580,7
51453,1,0,0,1,1,23,53848,3
51454,1,1,0,1,0,38,64868,6
51455,0,1,1,1,0,65,33366,1
51456,0,0,1,0,1,67,81828,4
51457,1,0,1,1,1,22,64496,4
51458,0,1,0,0,1,31,49673,0
51459,0,1,1,1,1,51,70918,5
51460,1,0,1,1,1,57,95293,0
51461,1,1,0,0,1,49,51089,0
51462,0,0,1,1,0,34,28327,3
51463,1,1,0,1,0,58,52930,4
51464,1,0,0,0,0,38,60432,1
51465,0,0,0,1,1,32,98525,1
51466,1,0,1,0,0,54,61483,9
51467,0,0,0,1,1,24,94679,3
51468,1,0,1,0,1,67,96344,1
51469,1,1,1,1,0,38,73477,1
51470,0,1,1,0,1,62,74271,8
51471,1,0,1,0,0,51,81004,6
51472,0,0,1,0,0,57,87094,3
51473,1,1,0,0,1,67,26088,8
51474,0,0,0,1,0,50,99071,3
51475,1,0,0,1,1,29,79689,6
51476,0,1,1,0,1,31,87489,4
51477,0,1,0,1,1,63,75058,9
51478,1,1,0,1,0,40,95604,8
51479,1,0,0,0,0,55,80522,8
51480,0,1,0,0,0,37,99461,1
51481,1,0,0,0,0,41,65255,5
51482,1,0,0,1,0,55,56137,7
51483,1,1,0,0,0,42,41820,9
51484,1,1,1,0,1,39,91134,5
51485,0,0,1,0,1,58,64352,9
51486,1,0,1,0,0,30,43971,9
51487,1,1,0,0,1,23,79485,3
51488,0,0,1,0,1,27,70556,7
51489,0,1,0,1,0,48,45868,1
51490,0,0,1,1,1,43,39785,4
51491,1,0,0,1,0,41,73607,0
51492,1,1,1,1,0,62,94504,8
51493,0,0,0,1,1,21,79422,7
51494,0,1,1,0,1,64,24576,0
51495,1,1,1,0,1,18,91597,9
51496,1,1,0,0,1,40,79071,4
51497,0,0,1,1,0,30,52867,7
51498,1,1,1,1,1,39,84866,5
51499,1,0,1,0,0,65,96030,7
51500,1,0,0,1,1,45,53999,5
51501,0,1,0,1,1,18,33387,8
51502,1,0,1,1,0,60,80159,9
51503,1,0,1,0,1,27,84455,8
51504,0,0,0,0,1,27,52843,8
51505,1,1,0,1,1,24,54264,7
51506,0,1,0,0,1,28,68668,9
51507,1,0,1,1,1,29,56878,3
51508,1,0,1,0,0,18,70193,7
51509,1,0,1,0,0,43,93488,3
51510,1,1,0,1,0,33,20054,1
51511,1,0,0,1,1,48,95347,6
51512,1,1,1,1,0,32,43850,5
51513,1,0,0,0,0,36,67523,0
51514,1,0,0,0,0,29,87451,2
51515,1,0,1,0,1,55,56132,9
51516,1,1,1,1,1,46,84986,2
51517,1,1,0,1,0,39,91669,8
51518,0,0,0,0,1,24,66892,1
51519,0,1,1,0,1,54,93573,3
51520,0,0,1,1,1,64,99453,0
51521,0,1,0,0,0,55,40412,8
51522,0,0,1,1,1,22,27719,8
51523,1,1,1,1,1,36,44331,6
51524,0,0,0,0,1,18,72758,5
51525,0,0,0,0,0,40,30240,3
51526,0,0,0,0,1,45,25726,3
51527,1,1,0,0,1,42,34990,0
51528,1,0,1,1,0,49,82681,9
51529,1,0,1,0,1,26,46286,0
51530,0,0,1,0,0,33,90909,4
51531,1,0,1,1,1,61,74391,5
51532,1,0,1,1,1,60,84209,9
51533,1,1,1,0,0,66,70160,6
51534,0,0,0,1,1,18,38353,4
51535,1,0,1,0,0,22,95052,6
51536,1,0,0,1,0,40,32652,5
51537,1,0,0,0,0,34,83102,6
51538,1,0,1,0,0,68,27941,4
51539,0,1,0,1,0,25,21070,9
51540,1,1,1,0,0,66,79734,1
51541,1,1,0,1,1,24,38090,4
51542,1,1,0,1,1,56,49445,9
51543,0,1,1,1,0,34,45041,6
51544,1,1,0,1,0,69,44839,5
51545,0,1,1,1,1,51,60910,4
51546,1,1,0,0,1,38,99051,5
51547,1,1,1,1,1,36,54969,1
51548,1,1,1,0,0,57,93393,2
51549,1,1,0,1,1,30,46722,0
51550,1,1,1,0,0,35,74309,6
51551,0,0,1,1,1,45,44169,4
51552,1,1,1,1,0,19,30048,2
51553,0,1,0,1,0,25,48624,7
51554,0,0,1,0,1,48,20489,6
51555,0,1,0,0,0,66,56233,0
51556,1,0,0,1,1,23,44835,5
51557,1,0,0,1,0,40,39689,4
51558,0,0,0,1,1,23,90741,9
51559,1,1,0,1,1,34,84249,3
51560,1,1,0,0,1,18,86347,0
51561,0,0,1,0,0,65,75202,6
51562,1,0,1,1,0,20,21712,8
51563,0,1,0,0,1,52,91213,8
51564,0,1,1,0,1,43,50841,2
51565,0,1,0,1,1,31,44062,6
51566,0,1,0,0,1,35,84266,8
51567,1,0,1,1,1,21,31616,2
51568,0,0,1,0,0,48,90157,6
51569,0,1,1,0,1,68,68902,0
51570,0,1,1,0,0,25,22807,5
51571,0,0,0,0,1,30,22011,6
51572,0,0,0,1,1,50,44535,5
51573,1,0,1,0,0,42,54444,9
51574,0,0,1,0,1,37,97889,2
51575,0,0,0,0,0,53,47701,1
51576,0,1,1,0,1,28,25741,8
51577,1,0,1,1,1,27,50828,4
51578,0,1,1,0,1,30,51990,7
51579,1,1,0,0,0,36,77660,3
51580,0,0,0,0,1,25,41447,2
51581,1,0,0,0,1,59,74749,6
51582,1,0,0,0,0,33,74315,5
51583,1,1,0,1,0,60,91281,4
51584,1,0,1,0,1,46,80983,6
51585,1,0,0,0,1,63,70502,8
51586,1,0,0,0,1,47,47243,3
51587,0,1,0,0,1,23,30271,7
51588,0,1,0,0,1,69,63908,4
51589,0,0,0,0,0,34,57801,1
51590,0,1,0,1,1,39,72893,9
51591,1,0,0,1,0,30,36825,6
51592,1,1,1,0,0,66,77246,9
51593,0,1,0,0,0,58,82261,5
51594,1,0,0,1,1,36,91259,1
51595,1,1,1,1,1,50,45978,9
51596,1,1,1,1,0,67,64480,0
51597,0,0,1,0,0,29,35498,7
51598,1,0,1,1,0,39,59783,9
51599,1,1,0,1,1,52,79565,5
51600,0,1,1,1,0,48,29029,3
51601,0,1,0,0,0,41,54914,3
51602,0,0,0,0,0,57,59426,8
51603,1,1,0,1,0,31,70198,2
51604,0,0,1,1,1,37,72157,5
51605,0,0,0,1,0,53,66161,2
51606,0,0,0,1,0,30,99833,4
51607,0,0,0,0,1,34,46631,7
51608,0,0,0,0,1,53,61346,5
51609,0,0,1,1,1,48,57786,2
51610,1,0,0,0,1,20,24619,4
51611,0,1,1,1,1,24,48698,0
51612,1,1,1,0,0,51,78225,8
51613,1,0,0,0,0,37,99915,2
51614,0,1,1,1,0,32,86535,3
51615,0,0,0,1,1,24,45290,6
51616,0,0,1,0,0,62,72432,4
51617,1,1,1,0,1,34,72734,9
51618,1,0,1,0,1,31,86555,0
51619,1,1,1,0,1,22,96064,5
51620,1,0,0,0,0,33,27509,3
51621,0,1,0,0,1,37,77711,9
51622,1,1,0,0,1,67,72202,6
51623,0,0,1,0,0,19,24455,7
51624,1,1,1,1,0,43,31346,5
51625,0,0,0,0,0,51,92063,1
51626,0,1,1,1,0,67,24622,0
51627,0,0,0,0,1,44,52939,6
51628,0,0,0,1,1,26,23920,9
51629,0,0,0,0,1,59,62288,5
51630,1,1,1,1,0,31,40999,8
51631,1,1,0,1,1,33,96396,5
51632,0,0,1,1,1,20,33337,2
51633,1,1,1,1,1,47,44994,2
51634,1,0,0,0,1,66,25354,3
51635,1,0,1,1,1,49,67715,1
51636,1,0,0,0,1,23,76503,2
51637,0,0,1,0,0,33,51095,1
51638,1,0,0,0,1,57,36937,8
51639,0,0,1,1,1,50,37672,5
51640,1,0,0,0,1,52,64869,9
51641,0,1,0,1,1,50,22482,3
51642,0,0,1,1,1,69,84594,5
51643,1,1,1,0,1,37,29050,7
51644,0,0,1,0,1,28,59252,2
51645,0,1,0,1,0,28,40608,0
51646,0,0,0,0,0,27,30439,6
51647,0,1,1,0,1,59,54268,2
51648,0,1,1,0,1,25,73020,4
51649,0,0,1,1,1,20,22070,9
51650,0,0,1,1,1,39,51581,7
51651,1,0,1,1,0,50,59620,9
51652,0,1,1,1,1,50,83786,6
51653,1,1,0,0,0,45,55838,6
51654,1,1,1,1,1,33,54496,0
51655,1,1,1,0,1,66,70560,7
51656,1,0,0,1,1,55,47177,8
51657,1,1,0,0,0,28,75241,9
51658,0,0,0,1,0,38,94881,2
51659,1,0,1,0,0,47,63679,3
51660,0,1,0,0,0,24,96282,1
51661,1,1,0,1,1,36,57674,0
51662,0,1,1,0,1,47,79488,2
51663,0,1,0,1,0,36,35039,1
51664,1,0,1,0,0,56,53147,0
51665,0,1,0,1,0,20,46593,2
51666,0,0,1,1,0,19,30667,5
51667,0,1,0,0,1,57,36116,7
51668,0,1,0,0,0,27,67850,2
51669,0,0,0,1,0,66,20074,6
51670,1,0,0,0,1,30,89766,1
51671,0,1,0,0,1,42,20316,6
51672,1,0,0,0,1,52,34785,0
51673,1,1,0,1,1,58,81265,8
51674,0,0,0,0,0,56,67805,3
51675,0,0,1,0,1,27,87897,8
51676,1,1,0,1,0,27,70579,7
51677,1,0,1,1,0,31,40795,0
51678,1,0,1,0,0,36,69305,7
51679,1,0,1,0,1,34,62393,3
51680,0,1,0,0,0,68,87545,1
51681,0,1,0,1,1,38,27310,7
51682,0,0,1,1,0,49,72216,2
51683,0,1,1,1,1,53,74383,6
51684,1,0,1,0,0,30,66400,3
51685,0,0,0,0,0,51,97280,4
51686,0,1,1,1,0,19,21039,7
51687,1,1,1,0,0,62,88159,0
51688,1,0,0,0,0,59,43947,5
51689,1,0,0,1,1,25,83786,7
51690,1,0,1,0,1,35,90541,3
51691,0,1,1,1,0,61,92616,9
51692,1,0,0,1,1,23,86609,4
51693,0,1,0,0,1,27,21157,6
51694,1,1,1,0,0,35,87190,0
51695,1,1,1,0,0,39,42894,3
51696,0,0,0,1,0,41,99480,2
51697,1,1,0,0,0,19,54874,0
51698,1,0,1,0,1,45,24085,2
51699,0,0,0,1,1,53,64757,0
51700,1,0,0,0,1,44,38198,7
51701,1,0,0,0,0,69,35957,5
51702,1,0,1,0,1,51,24836,1
51703,1,0,1,1,1,44,87753,5
51704,1,0,1,0,1,64,70874,3
51705,1,1,1,1,0,24,73906,1
51706,0,1,1,1,0,24,52022,7
51707,0,1,1,0,0,57,82859,1
51708,1,1,1,0,0,22,46101,6
51709,0,1,0,0,1,56,95852,9
51710,0,0,0,0,0,41,73538,9
51711,0,1,0,1,0,35,92861,1
51712,0,1,1,0,1,20,69889,7
51713,0,1,0,0,1,62,25264,8
51714,0,0,1,0,1,68,30767,9
51715,1,1,0,0,0,67,92431,5
51716,0,1,1,1,1,26,59317,5
51717,1,1,1,0,0,45,40282,2
51718,1,1,1,1,1,58,90897,4
51719,0,0,1,0,1,35,24602,6
51720,1,1,1,0,0,22,71355,7
51721,1,0,0,0,1,40,79171,9
51722,1,0,1,0,1,22,40704,0
51723,0,1,0,0,0,31,32322,0
51724,1,0,0,1,1,59,58614,0
51725,1,1,1,1,1,19,86705,2
51726,0,1,0,1,0,61,34559,7
51727,1,1,1,1,1,48,34561,4
51728,0,0,0,0,0,38,54855,2
51729,0,1,0,0,0,49,73404,2
51730,0,0,1,0,0,58,95242,5
51731,0,1,1,1,0,57,71788,7
51732,1,0,0,1,1,36,67768,5
51733,0,0,1,1,0,48,62932,6
51734,1,1,0,1,0,39,57752,5
51735,0,1,0,1,0,34,99349,1
51736,0,1,0,0,0,18,44957,7
51737,0,1,1,1,0,39,46496,4
51738,0,1,1,0,0,24,57131,9
51739,1,0,0,1,0,51,61163,0
51740,0,0,1,0,1,43,48003,0
51741,1,0,1,0,1,31,86761,7
51742,0,0,0,0,1,34,82313,2
51743,0,1,1,1,1,25,20458,2
51744,1,1,0,0,1,62,93894,8
51745,0,0,0,0,0,67,40826,0
51746,1,0,0,0,0,20,67147,5
51747,0,0,1,0,0,60,83814,3
51748,1,0,0,1,1,25,55509,2
51749,0,1,0,1,1,48,79455,6
51750,1,1,0,1,1,68,86627,0
51751,1,1,1,0,1,46,46132,4
51752,0,1,0,0,1,39,72876,9
51753,0,0,1,0,1,36,99819,6
51754,0,0,0,1,0,47,74727,8
51755,1,1,1,0,1,52,64129,0
51756,0,0,1,0,0,64,22234,6
51757,0,1,1,0,1,46,49786,1
51758,0,1,0,1,1,62,80774,8
51759,1,0,1,0,0,31,32814,0
51760,1,0,1,1,1,29,28801,5
51761,0,1,0,1,1,22,47488,6
51762,0,0,1,0,0,18,45632,3
51763,1,0,0,1,0,36,82797,3
51764,0,1,0,1,0,57,57380,5
51765,0,0,0,1,1,69,89974,4
51766,1,0,0,1,0,50,68778,7
51767,1,1,0,1,0,31,40399,5
51768,0,1,0,1,0,46,22240,2
51769,0,1,1,1,1,25,80279,7
51770,1,0,1,1,1,66,71081,3
51771,0,0,1,1,0,43,87783,3
51772,1,1,1,1,1,23,26228,3
51773,1,0,0,0,1,36,75038,6
51774,1,1,0,0,0,22,79517,6
51775,1,0,0,1,0,47,36589,3
51776,1,0,1,1,1,47,62948,5
51777,1,0,0,1,1,41,79199,9
51778,0,0,0,0,0,22,38871,6
51779,0,0,0,0,0,41,57485,3
51780,0,0,1,0,1,27,40724,9
51781,1,1,1,1,0,66,63142,9
51782,0,0,1,1,1,25,40164,7
51783,1,1,0,1,0,52,67374,2
51784,1,0,0,1,1,39,57755,0
51785,0,0,0,1,0,23,52014,6
51786,0,1,1,0,0,39,87099,3
51787,0,0,0,1,1,40,99836,1
51788,0,1,0,0,1,38,50096,0
51789,1,0,0,0,0,37,98742,1
51790,1,0,0,0,1,66,74301,6
51791,0,0,0,1,1,21,74467,2
51792,0,1,0,0,1,60,98227,4
51793,0,0,1,0,0,51,71419,3
51794,0,0,1,1,0,27,78092,1
51795,0,0,0,1,0,39,92884,9
51796,0,0,1,0,0,23,67571,7
51797,0,0,1,1,1,64,80957,2
51798,0,1,0,0,1,46,65257,4
51799,1,1,1,0,1,42,53960,8
51800,1,0,0,1,0,32,57666,0
51801,0,0,1,1,1,32,74325,6
51802,0,1,1,0,0,49,76935,4
51803,1,1,1,1,0,65,88578,4
51804,1,1,1,1,0,21,83341,2
51805,0,1,0,0,1,29,72462,7
51806,0,0,1,1,1,27,71013,9
51807,1,1,1,1,1,23,70204,7
51808,1,0,0,1,0,31,78148,8
51809,0,1,1,1,0,30,66223,2
51810,1,0,0,0,0,69,87763,1
51811,1,0,0,1,1,28,48587,1
51812,1,1,0,0,1,64,58933,6
51813,1,1,0,1,0,40,40135,4
51814,1,1,0,0,0,37,81120,1
51815,1,1,1,0,0,44,53547,5
51816,0,0,1,1,1,59,89608,3
51817,1,0,0,1,0,27,98633,5
51818,1,1,1,1,1,23,24012,8
51819,0,0,1,1,0,40,52460,1
51820,1,0,0,0,1,26,80952,3
51821,0,0,1,0,1,59,85727,3
51822,1,1,0,0,1,43,33872,4
51823,1,1,0,1,1,37,67103,0
51824,0,1,0,1,1,36,71020,0
51825,0,0,1,0,1,63,54714,8
51826,1,1,0,1,1,48,94070,9
51827,0,0,0,0,0,41,46181,4
51828,1,0,0,1,1,51,60835,1
51829,1,0,0,1,0,39,95704,2
51830,1,0,1,1,1,40,21830,6
51831,0,0,1,0,1,55,76257,3
51832,0,0,1,0,1,25,61005,2
51833,0,1,0,0,1,39,83250,3
51834,1,0,1,1,0,20,45841,2
51835,0,0,1,0,0,52,68977,4
51836,1,0,1,0,0,29,85909,9
51837,0,1,1,0,0,57,50578,8
51838,1,0,0,0,0,67,20033,3
51839,1,1,1,0,0,59,21690,8
51840,0,0,1,1,0,26,57741,3
51841,0,1,1,1,1,59,91401,7
51842,1,1,0,1,0,63,21726,4
51843,1,0,1,0,1,47,87694,3
51844,1,1,0,0,0,42,42933,6
51845,1,1,0,1,0,54,62924,1
51846,1,0,1,1,1,24,54563,9
51847,0,1,1,0,0,62,67650,6
51848,0,0,0,0,0,37,63901,2
51849,0,0,0,0,0,64,83384,8
51850,0,1,0,1,0,53,97384,5
51851,0,0,0,0,0,19,83738,5
51852,1,1,0,0,0,52,51091,8
51853,1,0,0,0,0,50,86515,8
51854,1,0,1,1,0,42,99032,4
51855,0,1,0,0,1,35,86148,9
51856,1,1,0,0,1,40,24780,4
51857,0,0,0,0,0,58,25857,4
51858,0,0,1,0,0,24,22250,9
51859,0,1,1,0,0,44,98894,7
51860,1,0,0,0,0,60,27444,7
51861,1,0,1,1,0,22,24843,8
51862,1,1,0,1,1,43,86036,5
51863,0,1,1,0,0,42,86855,3
51864,0,0,0,1,0,47,87842,8
51865,0,1,0,0,0,30,81588,4
51866,0,0,0,0,0,66,40738,8
51867,0,1,1,0,1,22,56337,6
51868,0,1,0,0,1,22,70236,5
51869,1,0,1,0,0,38,80598,3
51870,1,0,1,1,1,49,62234,5
51871,1,1,0,1,1,62,72167,5
51872,1,0,0,0,0,41,59356,4
51873,0,0,0,1,0,60,42655,0
51874,0,0,1,0,1,28,41659,6
51875,0,0,1,0,0,55,97220,3
51876,1,0,1,0,0,68,38204,2
51877,0,1,1,0,0,48,96750,5
51878,0,1,0,1,0,41,94715,0
51879,0,1,1,1,0,28,21127,4
51880,0,0,0,1,0,42,44193,6
51881,0,1,1,0,1,63,96428,6
51882,1,0,0,1,1,38,66964,3
51883,1,0,1,0,1,24,64614,5
51884,0,1,0,0,0,23,65184,0
51885,1,1,1,0,0,55,95106,9
51886,0,1,1,0,0,30,76064,2
51887,0,1,1,1,0,48,26381,9
51888,0,0,0,1,0,25,52218,3
51889,1,0,0,0,0,36,43129,7
51890,1,1,1,1,0,53,85408,5
51891,1,0,0,1,0,39,38914,0
51892,0,0,1,1,1,56,57886,3
51893,1,1,1,1,1,33,39048,3
51894,1,0,1,1,1,23,91336,4
51895,1,0,1,0,1,58,79288,9
51896,0,0,0,0,0,27,71190,4
51897,0,0,1,0,1,22,50210,2
51898,0,1,1,1,0,43,40091,5
51899,1,1,1,1,1,41,85982,4
51900,0,0,0,1,0,55,93877,6
51901,0,1,1,1,0,69,91402,4
51902,1,0,0,1,1,61,84081,2
51903,0,0,0,1,0,35,51915,5
51904,0,1,0,0,0,40,39207,2
51905,0,0,1,0,0,29,23425,6
51906,0,0,1,1,1,52,73401,9
51907,0,0,1,0,1,55,33378,5
51908,1,0,0,1,0,60,82272,7
51909,1,1,1,1,0,19,83367,7
51910,1,1,1,0,1,29,85130,7
51911,0,1,1,1,0,66,77157,4
51912,0,1,0,1,0,31,69177,9
51913,1,1,0,1,0,24,52061,6
51914,0,1,0,0,1,28,34043,9
51915,0,0,1,0,1,19,49222,9
51916,0,1,0,0,0,30,28349,5
51917,1,1,0,1,1,62,34024,6
51918,1,0,0,1,0,66,79205,4
51919,1,0,1,0,1,26,28441,2
51920,1,1,1,1,0,34,62342,1
51921,1,1,1,1,1,64,29527,4
51922,1,1,1,0,0,33,59857,9
51923,1,0,1,0,1,47,56460,3
51924,0,1,1,0,0,55,26230,8
51925,1,1,0,1,1,47,91905,2
51926,0,0,1,1,0,34,79731,7
51927,1,0,1,1,0,24,48878,1
51928,0,1,0,0,0,34,86497,8
51929,0,0,1,1,1,26,25724,0
51930,0,0,1,0,1,63,38885,0
51931,1,1,0,0,1,24,84266,9
51932,0,1,0,0,0,46,24080,1
51933,0,0,1,1,0,46,35805,8
51934,0,1,1,0,1,24,87819,0
51935,0,1,0,1,0,39,83267,3
51936,0,0,1,0,0,48,53840,4
51937,1,1,0,1,1,26,99219,8
