client_id,product_1,product_2,product_3,product_4,product_5,age,annual_income,previous_purchases,purchase_next_month
37654,0,0,1,1,0,52,69293,9,0
37655,1,1,1,1,0,39,99769,5,1
37656,0,1,1,0,1,60,88666,9,1
37657,0,0,1,0,0,21,69769,2,0
37658,1,0,1,0,0,52,84983,2,0
37659,0,1,1,1,1,47,57006,1,1
37660,0,1,0,0,0,48,33637,6,0
37661,1,0,1,1,1,31,25519,4,1
37662,1,1,0,0,0,46,99266,1,0
37663,0,0,1,0,0,18,57255,8,0
37664,1,1,1,1,0,43,78681,1,1
37665,0,1,1,1,1,65,95683,6,1
37666,0,1,1,0,0,25,29383,1,0
37667,0,0,1,0,1,38,96153,3,0
37668,0,0,0,0,1,59,27370,2,0
37669,1,1,0,0,1,39,27220,9,1
37670,1,0,0,0,0,40,83929,1,0
37671,0,0,0,1,0,44,54871,3,0
37672,1,1,1,1,1,47,81333,1,1
37673,0,1,0,0,1,46,51337,0,0
37674,0,0,0,1,0,41,43491,0,0
37675,1,1,1,0,0,36,26315,3,1
37676,1,1,0,0,0,38,68424,3,0
37677,0,0,0,0,1,66,93137,9,0
37678,1,1,1,0,0,59,45998,4,1
37679,0,0,0,0,1,55,23372,8,0
37680,1,0,1,1,0,56,22062,2,1
37681,1,1,0,0,0,36,48523,8,0
37682,0,1,1,0,1,32,21012,7,1
37683,1,0,1,1,1,40,73684,9,1
37684,1,0,0,0,0,32,81686,0,0
37685,0,0,1,0,1,35,69659,6,0
37686,0,1,0,1,0,37,43240,9,0
37687,0,0,1,1,1,22,88593,2,1
37688,0,1,0,1,1,20,75828,4,1
37689,0,0,1,0,0,21,96358,1,0
37690,0,0,0,0,0,59,52269,5,0
37691,1,1,1,1,0,18,31477,4,1
37692,0,0,1,1,1,69,54376,4,1
37693,0,1,0,1,1,45,99756,4,1
37694,0,1,1,0,1,53,27446,6,1
37695,1,1,0,1,0,24,60038,2,1
37696,0,0,0,0,1,69,77389,9,0
37697,0,1,0,0,1,39,29583,2,0
37698,1,1,1,1,0,25,23631,9,1
37699,1,1,0,0,0,59,43155,7,0
37700,0,1,1,0,1,31,25488,9,1
37701,1,0,1,0,1,53,32820,2,1
37702,1,1,1,1,0,36,53280,2,1
37703,0,0,0,0,1,60,64010,9,0
37704,0,0,1,1,0,61,26927,8,0
37705,0,1,1,0,1,57,93125,7,1
37706,1,0,0,1,1,44,61074,2,1
37707,0,0,0,0,0,38,49296,2,0
37708,1,1,1,1,0,64,50512,2,1
37709,0,1,1,1,1,65,41740,3,1
37710,1,0,1,1,0,60,22317,7,1
37711,0,0,0,1,1,58,54910,1,0
37712,1,1,0,0,0,36,53945,9,0
37713,0,0,0,1,0,21,38884,4,0
37714,0,0,0,1,1,57,25880,3,0
37715,0,0,1,1,1,32,74352,2,1
37716,1,1,1,1,1,29,71748,7,1
37717,1,1,1,0,1,36,88132,5,1
37718,0,1,0,1,1,27,93298,4,1
37719,1,1,1,0,0,61,65335,0,1
37720,0,1,1,1,1,30,67542,4,1
37721,1,1,0,0,1,39,56958,0,1
37722,0,1,1,0,1,39,31619,3,1
37723,1,0,0,1,1,51,63633,0,1
37724,1,1,1,1,1,26,63573,6,1
37725,1,1,0,1,1,55,95796,8,1
37726,1,1,0,0,1,47,56695,7,1
37727,1,0,1,0,1,68,93159,8,1
37728,0,0,0,0,1,31,74850,3,0
37729,1,0,1,1,1,53,89876,7,1
37730,1,1,1,1,1,48,60279,9,1
37731,1,0,1,1,1,45,74203,4,1
37732,1,1,0,1,0,65,44943,2,1
37733,0,1,0,0,0,30,89418,7,0
37734,1,0,0,0,1,21,95059,5,0
37735,1,0,1,1,1,67,90571,1,1
37736,0,1,0,0,0,62,63307,3,0
37737,0,1,0,0,1,45,89623,9,0
37738,1,0,0,1,1,45,95811,2,1
37739,0,1,1,0,1,57,24568,6,1
37740,1,0,1,0,1,21,31664,9,1
37741,1,0,0,0,1,19,84455,0,0
37742,0,1,0,0,1,64,68645,2,0
37743,1,1,1,1,0,51,97043,2,1
37744,0,0,1,1,0,25,22783,3,0
37745,0,1,0,1,1,45,78285,3,1
37746,1,0,0,0,0,36,69624,5,0
37747,1,0,0,0,1,22,39795,3,0
37748,0,1,1,1,0,52,95296,9,1
37749,1,0,0,1,0,69,52016,1,0
37750,0,1,0,0,0,22,28892,4,0
37751,0,1,1,1,1,65,87570,0,1
37752,0,0,1,1,0,54,43814,8,0
37753,0,0,0,1,1,58,69889,2,0
37754,1,0,0,1,1,48,24039,1,1
37755,1,0,0,1,0,45,99454,0,0
37756,1,1,1,0,0,28,26496,5,1
37757,1,0,1,1,1,61,94964,2,1
37758,1,1,1,1,0,57,29437,4,1
37759,1,0,0,0,0,18,98294,7,0
37760,0,1,1,0,1,33,96870,0,1
37761,1,0,0,0,0,51,47253,9,0
37762,0,0,1,1,0,60,95117,8,0
37763,0,0,1,0,1,65,34987,4,0
37764,0,0,0,0,0,36,56117,8,0
37765,1,0,1,1,1,50,85132,3,1
37766,0,1,1,1,0,35,41972,8,1
37767,1,0,0,1,1,39,43971,6,1
37768,0,0,0,1,1,18,84417,2,0
37769,1,0,1,0,0,60,42752,8,0
37770,1,0,0,1,1,22,55447,0,1
37771,1,1,0,1,0,54,32469,9,1
37772,1,0,0,0,0,69,44035,2,0
37773,1,0,1,0,1,52,80811,4,1
37774,0,0,1,0,0,51,76897,5,0
37775,1,0,1,1,0,25,28422,9,1
37776,1,1,1,0,0,45,78474,6,1
37777,0,0,1,1,0,28,54221,2,0
37778,1,0,1,1,0,41,65959,4,1
37779,1,1,1,1,1,35,32217,4,1
37780,1,1,0,0,1,63,38095,0,1
37781,1,0,0,1,0,34,59776,9,0
37782,1,1,0,1,0,39,37277,7,1
37783,0,1,0,1,1,37,32370,2,1
37784,1,0,1,0,1,34,64531,4,1
37785,0,1,1,1,0,40,36994,5,1
37786,1,0,0,0,0,50,87112,3,0
37787,0,0,1,1,1,53,70127,1,1
37788,0,1,1,0,1,54,59835,4,1
37789,0,1,0,0,1,32,43505,9,0
37790,1,0,1,1,1,39,28948,6,1
37791,1,0,0,1,1,49,93231,1,1
37792,0,1,0,1,1,30,93805,4,1
37793,1,1,1,1,0,56,31456,8,1
37794,1,1,1,1,0,31,63658,2,1
37795,0,1,0,0,1,62,25225,2,0
37796,1,1,0,1,1,36,70822,2,1
37797,0,0,1,1,1,69,73495,2,1
37798,1,1,0,0,0,32,79112,7,0
37799,0,0,1,0,0,61,66046,7,0
37800,1,1,0,1,1,64,52195,9,1
37801,1,1,0,1,0,55,73261,8,1
37802,0,1,0,1,0,22,65798,5,0
37803,0,0,1,1,1,37,94347,6,1
37804,1,1,0,0,0,42,63659,3,0
37805,0,0,0,0,0,37,35937,6,0
37806,0,0,1,0,1,45,73812,3,0
37807,0,0,0,1,1,39,55563,8,0
37808,0,1,1,1,1,54,36106,2,1
37809,0,1,0,0,1,18,35211,5,0
37810,1,1,0,1,0,62,32189,8,1
37811,0,1,0,0,0,24,98405,7,0
37812,0,1,1,1,0,65,94142,4,1
37813,0,1,0,0,1,57,56105,2,0
37814,0,1,1,0,1,42,97312,7,1
37815,1,0,0,1,1,56,67438,4,1
37816,0,0,1,1,1,36,79467,7,1
37817,1,1,1,0,0,58,22848,4,1
37818,1,1,0,1,1,67,81134,4,1
37819,0,0,1,1,0,43,25861,0,0
37820,0,0,0,0,1,67,54240,1,0
37821,1,1,1,0,0,61,81621,9,1
37822,1,1,1,1,1,21,46648,7,1
37823,1,0,0,0,1,64,81519,7,0
37824,0,1,0,0,0,46,79444,1,0
37825,1,1,0,0,1,44,94665,8,1
37826,0,1,0,1,1,46,28568,0,1
37827,1,0,1,0,0,53,80472,8,0
37828,1,1,1,0,0,20,67860,1,1
37829,0,1,1,1,0,65,97799,0,1
37830,0,0,0,0,1,33,86412,7,0
37831,1,1,1,1,0,69,21190,4,1
37832,0,0,0,0,0,68,88914,6,0
37833,0,1,1,1,0,19,33723,3,1
37834,1,1,1,0,1,26,51207,8,1
37835,0,0,0,1,0,32,79501,7,0
37836,0,1,0,1,1,37,40730,3,1
37837,1,1,1,1,0,45,25548,5,1
37838,1,1,0,0,0,39,50494,4,0
37839,0,1,1,0,0,20,95915,7,0
37840,0,1,1,1,1,32,75050,5,1
37841,0,1,0,1,1,24,89813,7,1
37842,1,0,0,1,0,20,35364,5,0
37843,1,1,1,1,1,37,79449,4,1
37844,0,0,1,1,0,25,26015,1,0
37845,0,0,0,0,0,18,36035,9,0
37846,0,0,0,1,0,55,70927,5,0
37847,1,0,0,0,1,24,87021,8,0
37848,1,1,0,0,1,32,90704,0,1
37849,0,1,0,1,0,38,79806,2,0
37850,0,0,0,0,1,63,56126,8,0
37851,0,0,0,1,1,62,77481,0,0
37852,0,1,1,0,1,61,38188,1,1
37853,1,1,0,0,1,40,85834,0,1
37854,0,1,0,1,0,28,91451,9,0
37855,0,0,0,1,0,38,77736,1,0
37856,1,0,0,0,1,42,38081,2,0
37857,0,0,0,0,0,56,52688,5,0
37858,0,1,1,0,1,65,83165,1,1
37859,0,1,0,1,0,58,57111,1,0
37860,0,1,0,1,1,30,59287,5,1
37861,0,1,1,1,1,21,83826,4,1
37862,0,1,0,0,1,46,28807,9,0
37863,1,1,1,1,1,32,71251,3,1
37864,0,1,0,0,1,63,68483,0,0
37865,1,0,0,1,0,65,49169,4,0
37866,1,0,0,1,0,68,73366,7,0
37867,1,0,1,1,0,65,69585,7,1
37868,1,0,1,1,1,30,99280,0,1
37869,0,0,1,1,0,24,96807,0,0
37870,0,0,1,1,0,68,61928,3,0
37871,0,1,1,0,1,40,87028,0,1
37872,0,0,0,0,0,48,84357,9,0
37873,1,0,1,0,0,22,97670,3,0
37874,1,0,1,1,1,57,84764,0,1
37875,1,0,1,1,1,20,21938,9,1
37876,0,1,0,1,0,52,55532,4,0
37877,1,1,1,0,1,55,49522,2,1
37878,0,1,0,0,0,51,53232,7,0
37879,1,1,1,1,1,49,81482,0,1
37880,0,1,1,1,1,42,40296,3,1
37881,1,1,1,1,0,42,26334,0,1
37882,1,0,0,0,1,36,67823,5,0
37883,0,0,0,1,0,35,79308,3,0
37884,1,1,1,0,1,50,33263,7,1
37885,1,1,1,1,0,27,57493,6,1
37886,0,0,0,1,1,66,23205,3,0
37887,1,1,1,0,0,53,94414,1,1
37888,1,1,1,1,1,32,26927,5,1
37889,1,1,0,1,1,47,90928,4,1
37890,1,0,0,0,1,62,76121,4,0
37891,0,0,1,1,1,37,47686,6,1
37892,0,0,0,1,0,38,54944,5,0
37893,1,0,0,0,1,53,33326,7,0
37894,0,0,1,1,0,53,99668,0,0
37895,1,1,0,1,1,51,71905,6,1
37896,0,0,0,1,0,60,55517,0,0
37897,1,0,1,0,1,39,58189,8,1
37898,1,1,1,1,0,34,40310,8,1
37899,0,1,1,0,1,49,40616,1,1
37900,1,1,0,1,0,40,28990,5,1
37901,1,0,1,1,0,46,80103,9,1
37902,1,0,0,0,1,63,99793,1,0
37903,1,0,1,0,1,67,77535,5,1
37904,0,0,0,1,1,62,81411,9,0
37905,0,1,1,1,1,63,93693,6,1
37906,0,0,1,1,1,39,34604,6,1
37907,0,0,1,1,1,39,73249,5,1
37908,1,1,1,0,0,39,34895,9,1
37909,1,1,1,0,1,43,91224,6,1
37910,1,1,1,1,0,69,77994,1,1
37911,1,0,0,1,1,31,86438,2,1
37912,0,0,1,0,0,49,49335,0,0
37913,0,0,1,0,1,60,32761,3,0
37914,0,1,0,1,0,62,42807,3,0
37915,1,0,1,1,1,33,92769,8,1
37916,1,0,1,0,0,45,33337,6,0
37917,1,1,0,1,0,40,26076,0,1
37918,1,0,1,1,1,55,51605,9,1
37919,0,0,0,0,1,29,84392,4,1
37920,0,0,0,1,1,57,84391,9,0
37921,0,1,1,1,1,55,86715,8,1
37922,1,1,0,0,1,49,47812,9,0
37923,0,0,0,1,1,53,31267,9,1
37924,1,1,0,0,0,65,52731,3,1
37925,0,0,0,1,1,40,22503,0,0
37926,0,0,0,1,1,28,74492,9,0
37927,1,1,1,0,0,46,41350,9,1
37928,1,0,0,1,0,49,75019,3,1
37929,1,1,1,0,1,69,62091,4,0
37930,0,1,0,1,0,56,62681,3,0
37931,0,0,1,0,0,22,76414,5,0
37932,0,1,0,0,0,22,33644,4,0
37933,0,0,0,1,1,29,96038,3,1
37934,1,0,0,0,1,39,54083,5,1
37935,0,1,0,1,0,58,43478,7,1
37936,1,0,1,0,1,61,28347,0,1
37937,0,1,0,1,0,44,85956,5,0
37938,1,1,0,1,1,63,29473,4,0
37939,1,0,1,1,1,52,53648,1,0
37940,0,1,1,0,1,43,34292,3,1
37941,0,0,1,1,0,39,64221,2,1
37942,1,1,1,1,1,36,48330,2,1
37943,0,0,0,0,0,52,95513,6,1
37944,1,1,1,0,0,27,88397,4,1
37945,0,1,0,0,0,19,94765,6,1
37946,0,1,1,0,1,44,70076,7,1
37947,0,0,1,1,1,61,27614,3,1
37948,0,0,1,0,1,22,95535,9,1
37949,0,1,1,1,0,26,67783,6,0
37950,1,0,1,0,0,69,92296,0,0
37951,0,0,0,1,0,29,32111,2,1
37952,1,1,0,1,0,61,40976,5,1
37953,1,0,0,0,1,45,29813,8,1
37954,1,0,0,0,0,58,78368,1,1
37955,0,1,0,1,1,57,67660,6,1
37956,1,1,0,0,0,32,41935,6,0
37957,1,1,1,1,1,43,49355,4,0
37958,1,0,0,1,1,62,52501,7,0
37959,1,0,1,0,1,24,64718,0,1
37960,1,1,0,1,0,22,57213,0,0
37961,1,0,0,1,1,27,83806,6,0
37962,0,0,1,1,0,51,40699,3,1
37963,1,0,1,1,1,47,44397,4,1
37964,1,1,0,1,0,28,52844,1,1
37965,0,0,0,0,1,27,56930,3,0
37966,1,1,1,0,0,61,34604,3,1
37967,0,0,1,0,0,43,70061,6,1
37968,0,0,0,1,0,24,80056,9,0
37969,1,0,0,0,0,30,34411,2,1
37970,1,0,0,1,1,50,98141,6,0
37971,0,1,1,0,0,20,78648,6,1
37972,0,1,0,1,1,66,23990,9,0
37973,0,1,0,0,1,37,52380,8,1
37974,0,1,1,0,0,24,64414,1,0
37975,1,0,0,1,0,38,67526,2,1
37976,0,0,1,0,0,34,53724,2,0
37977,0,0,0,0,0,24,87012,2,1
37978,0,1,0,1,1,60,74291,0,1
37979,1,0,0,1,0,53,57165,3,1
37980,0,1,0,0,1,48,57087,5,0
37981,0,1,0,1,0,19,97667,2,1
37982,1,1,0,0,0,57,71343,6,1
37983,1,0,1,0,1,52,39087,1,1
37984,0,0,1,0,0,48,57789,2,1
37985,0,0,0,0,0,31,99507,9,1
37986,0,1,1,0,0,34,80899,5,0
37987,1,0,1,1,0,57,72548,2,1
37988,1,1,0,1,0,56,53353,4,0
37989,0,1,0,0,0,51,58871,3,1
37990,0,1,1,0,1,24,45067,2,1
37991,0,0,1,1,1,69,42898,6,0
37992,1,0,0,1,0,23,78714,2,1
37993,0,0,0,1,0,63,58393,1,1
37994,0,0,0,0,1,19,20713,9,1
37995,1,1,0,0,0,66,81280,6,1
37996,0,1,1,0,1,51,86828,8,0
37997,1,0,0,0,0,24,38407,9,0
37998,1,0,0,0,1,30,55620,1,1
37999,0,0,0,1,0,28,47143,4,0
38000,1,1,1,0,0,64,21165,7,0
38001,1,0,1,0,0,26,66482,3,1
38002,0,1,1,0,1,38,64024,3,1
38003,1,1,0,1,1,20,66281,9,0
38004,1,0,1,1,0,34,33122,6,1
38005,0,0,0,0,1,63,20980,4,1
38006,0,0,0,1,1,35,99232,5,0
38007,0,0,0,0,1,69,53970,5,0
38008,0,0,0,0,0,20,90817,7,1
38009,0,0,0,1,1,36,92666,7,0
38010,1,0,1,1,1,26,24613,5,0
38011,1,0,0,1,0,38,95270,3,0
38012,1,1,1,1,0,42,62589,4,1
38013,1,0,1,0,1,30,47340,3,1
38014,1,0,0,1,1,60,87821,0,1
38015,0,0,0,0,0,51,82755,8,0
38016,0,1,0,0,0,34,86185,4,0
38017,0,1,1,1,0,51,55077,5,0
38018,0,0,0,0,1,34,61504,1,0
38019,1,0,0,0,1,49,92844,9,0
38020,0,0,0,0,1,49,46420,9,1
38021,0,1,1,1,1,42,86839,9,0
38022,1,0,0,0,0,28,33869,1,1
38023,1,0,1,0,0,38,76231,0,0
38024,0,1,0,0,1,47,23602,1,1
38025,1,1,0,0,0,36,77841,5,0
38026,1,0,1,1,0,18,47861,0,1
38027,0,1,0,1,0,43,42339,0,1
38028,1,1,0,0,0,36,81188,3,1
38029,0,0,0,0,1,43,37334,3,1
38030,1,1,0,1,0,18,87180,0,0
38031,1,0,1,1,1,18,88743,7,1
38032,1,0,0,1,1,27,45049,9,0
38033,1,0,0,1,1,33,44576,1,0
38034,0,0,1,0,1,43,22361,6,0
38035,1,1,1,0,1,56,42777,8,0
38036,0,1,1,0,0,24,42994,4,0
38037,0,0,0,0,0,23,72088,0,0
38038,1,1,0,1,0,24,40640,9,1
38039,1,1,1,1,0,22,65558,9,1
38040,0,1,1,1,1,43,69924,3,1
38041,1,0,0,1,1,28,88581,4,0
38042,1,1,0,0,1,35,62035,3,0
38043,0,1,0,1,1,31,43173,7,1
38044,1,1,1,1,1,46,43209,6,1
38045,0,0,1,0,1,21,58755,0,0
38046,1,1,1,0,1,52,91120,2,0
38047,1,1,1,1,1,49,32435,1,1
38048,1,0,1,0,1,33,50374,9,1
38049,1,1,0,1,0,19,86948,2,1
38050,1,1,0,0,0,41,72530,5,1
38051,1,0,0,0,0,52,21518,0,1
38052,0,1,1,0,0,30,60649,8,0
38053,0,0,1,1,1,54,42380,0,0
38054,1,0,0,1,1,35,51015,8,1
38055,1,1,1,0,0,45,78198,2,0
38056,0,1,1,1,0,30,61073,6,1
38057,0,0,1,1,0,48,66758,2,1
38058,0,0,1,1,1,50,45864,5,1
38059,1,1,0,1,0,47,45937,7,0
38060,1,1,1,0,0,42,70374,1,1
38061,1,1,1,1,0,59,62510,0,0
38062,0,0,1,0,0,64,38022,6,1
38063,0,1,0,0,0,26,77973,0,1
38064,1,0,1,0,1,34,80963,4,0
38065,0,0,0,0,1,18,84399,9,0
38066,1,1,0,0,1,36,25748,2,1
38067,1,0,1,1,1,56,45223,2,0
38068,0,0,0,1,1,58,39849,0,0
38069,1,1,1,1,0,30,83236,8,0
38070,0,0,0,1,1,33,27000,7,1
38071,0,0,1,1,0,21,51532,6,0
38072,1,0,0,1,0,25,94081,0,0
38073,1,1,0,0,0,38,84925,2,0
38074,0,0,0,1,0,39,51344,1,1
38075,1,1,1,1,1,46,31559,8,0
38076,0,0,1,0,0,66,66408,1,0
38077,1,0,0,1,1,35,73487,2,1
38078,0,1,1,0,1,61,97309,8,1
38079,0,0,0,1,1,60,99174,1,0
38080,1,1,1,0,0,51,76631,5,0
38081,1,1,0,0,1,38,82832,7,0
38082,0,0,1,1,0,21,64763,2,0
38083,0,1,1,0,0,42,81329,6,0
38084,0,1,1,0,1,25,82997,4,1
38085,0,0,0,1,1,65,33298,0,0
38086,1,1,1,1,0,31,93571,7,1
38087,1,0,1,1,0,69,62743,3,0
38088,1,0,0,0,0,23,87308,0,0
38089,0,0,0,0,1,59,93174,4,0
38090,1,0,0,0,0,63,61046,6,1
38091,0,1,1,1,0,24,59133,1,0
38092,0,0,0,1,0,37,40140,2,0
38093,1,1,0,0,1,62,43375,4,0
38094,1,0,1,1,0,37,52621,1,1
38095,0,0,0,0,0,20,39832,5,0
38096,0,0,0,0,0,50,65997,6,1
38097,1,0,1,0,0,53,76728,7,0
38098,0,0,0,0,1,62,50828,9,1
38099,1,1,0,0,1,35,93113,2,0
38100,1,0,1,0,0,34,20510,2,1
38101,0,1,1,0,1,61,74434,1,1
38102,0,0,0,1,0,49,76668,3,0
38103,0,1,0,0,1,31,53483,0,0
38104,0,1,1,1,0,43,38095,1,0
38105,0,0,1,0,0,56,49630,7,1
38106,1,1,1,1,1,38,26357,6,0
38107,1,1,1,0,0,28,68651,3,0
38108,1,1,0,1,1,24,59770,9,1
38109,1,0,1,1,0,27,73917,7,0
38110,0,1,0,1,1,67,37970,2,0
38111,1,0,0,1,0,33,49472,3,1
38112,0,0,1,0,1,35,76670,5,1
38113,0,0,0,1,0,52,94167,8,0
38114,0,0,1,0,0,22,82298,9,0
38115,0,1,0,1,0,58,56086,9,0
38116,0,0,1,0,1,42,64633,6,0
38117,1,1,0,0,1,45,79418,4,1
38118,0,0,0,0,1,20,89882,7,0
38119,0,0,0,0,0,63,30463,7,0
38120,1,0,0,0,0,61,23442,4,0
38121,1,1,1,1,1,52,40910,6,0
38122,1,1,1,0,0,38,42534,7,0
38123,0,0,1,0,1,34,77513,8,0
38124,0,0,0,1,1,37,72189,4,0
38125,0,1,1,1,0,44,64794,7,0
38126,0,1,0,0,0,48,94160,6,1
38127,1,1,1,1,1,63,34582,2,0
38128,1,0,1,1,0,23,81586,1,0
38129,1,1,1,1,0,64,56597,7,0
38130,1,1,0,1,0,60,46744,8,1
38131,1,0,0,0,0,43,43600,7,1
38132,1,1,1,0,1,41,89387,9,1
38133,0,0,1,0,0,30,83450,1,0
38134,0,0,1,0,1,42,51317,8,1
38135,1,1,0,1,0,46,41418,5,1
38136,1,1,1,1,1,61,88950,2,0
38137,1,1,0,1,1,56,60226,9,1
38138,1,0,1,0,0,30,31334,2,0
38139,0,0,0,1,1,38,63913,5,0
38140,0,0,1,1,0,29,91685,9,1
38141,0,1,1,1,1,56,27549,2,0
38142,1,1,0,1,0,37,79706,3,1
38143,1,0,1,0,1,66,72345,2,1
38144,1,1,0,0,1,30,76037,1,1
38145,0,0,1,0,0,51,35651,4,1
38146,0,0,0,0,0,34,55003,0,0
38147,0,0,0,1,0,24,81463,5,1
38148,1,1,0,1,0,65,63577,0,1
38149,0,0,1,1,0,62,32397,0,1
38150,0,1,1,0,1,64,64837,3,1
38151,1,1,1,0,0,51,86265,2,0
38152,0,0,0,0,0,20,93188,8,0
38153,1,1,0,0,0,30,68240,9,1
38154,1,0,1,0,0,37,53371,9,0
38155,1,1,1,0,0,33,52446,3,0
38156,0,1,1,1,1,55,41199,1,1
38157,0,0,0,1,1,41,97268,0,0
38158,1,0,0,0,0,46,45006,0,1
38159,0,1,1,0,0,23,65551,6,1
38160,1,0,0,0,1,22,99232,9,0
38161,0,1,0,1,0,64,94105,6,0
38162,1,1,0,1,0,24,61748,9,0
38163,1,1,1,1,0,22,81031,6,1
38164,0,0,0,0,1,19,22086,3,1
38165,1,1,0,1,1,47,97769,7,1
38166,1,0,1,1,0,46,21792,8,1
38167,1,0,1,1,1,23,66294,9,1
38168,1,0,1,1,0,67,63943,5,0
38169,1,1,1,1,1,55,43637,4,1
38170,0,0,0,0,0,48,48272,7,0
38171,0,1,0,1,1,28,33307,5,1
38172,1,1,1,1,0,20,25321,7,1
38173,0,0,1,1,0,44,40005,9,0
38174,1,1,0,0,0,57,77553,3,1
38175,1,0,0,0,0,25,57519,3,1
38176,1,0,1,1,0,38,24761,9,1
38177,1,0,1,1,0,34,28967,2,1
38178,1,1,0,0,1,31,66479,9,0
38179,0,0,0,0,0,39,30735,9,0
38180,0,0,1,0,1,28,48009,0,1
38181,0,0,0,1,1,43,62599,2,0
38182,0,0,0,0,0,32,55190,1,1
38183,0,1,1,1,0,56,79086,9,1
38184,0,1,1,1,1,63,69281,7,0
38185,1,1,0,1,0,55,64671,8,1
38186,0,1,1,1,0,37,53738,4,0
38187,1,1,0,1,0,62,64894,9,1
38188,1,1,1,0,1,42,58968,7,0
38189,0,0,1,0,1,64,44715,7,1
38190,0,1,0,1,1,50,30717,7,1
38191,1,0,1,0,0,33,89725,9,0
38192,1,1,1,1,1,46,35343,4,1
38193,1,0,1,0,1,34,22792,9,0
38194,1,1,0,1,1,19,77727,0,1
38195,1,1,1,0,0,47,48083,7,1
38196,0,0,1,1,0,46,88123,5,0
38197,0,0,0,0,1,57,26487,8,0
38198,1,1,1,1,0,23,84525,4,0
38199,1,0,0,0,1,19,70610,2,1
38200,1,0,0,1,0,33,22176,2,0
38201,1,1,0,0,1,26,55809,1,1
38202,1,1,1,1,1,58,84492,1,0
38203,1,0,0,0,0,53,44928,7,1
38204,1,0,1,0,1,28,43593,2,0
38205,1,1,0,1,1,22,89004,4,0
38206,0,0,1,0,0,19,75191,3,1
38207,1,0,1,1,1,56,74269,8,0
38208,1,1,1,0,0,61,70412,9,1
38209,0,0,0,1,0,41,31223,0,1
38210,1,1,0,1,1,45,90659,1,0
38211,1,1,0,1,0,55,84981,8,0
38212,1,1,0,1,1,46,36877,1,1
38213,1,1,1,0,1,25,81009,7,0
38214,0,1,0,0,1,64,78437,6,0
38215,1,0,0,0,1,21,36425,8,1
38216,1,0,0,0,1,21,29547,9,1
38217,1,0,1,1,1,32,30275,7,0
38218,0,1,0,0,0,45,86277,5,0
38219,1,1,1,1,0,61,59121,2,0
38220,1,0,0,1,1,38,29595,7,0
38221,0,1,1,0,0,28,30249,5,1
38222,0,1,0,0,0,50,44459,7,0
38223,0,0,0,1,0,57,33129,2,1
38224,0,1,1,1,0,47,42321,9,0
38225,1,0,0,1,1,19,80003,1,1
38226,0,1,1,1,1,37,43043,5,0
38227,0,1,1,1,1,21,87290,9,0
38228,0,0,0,1,0,19,41478,9,1
38229,1,1,0,1,1,67,71659,3,1
38230,0,1,1,1,1,34,28807,7,0
38231,1,1,1,1,1,45,68133,5,0
38232,1,0,0,1,1,52,27999,4,1
38233,0,1,0,1,1,22,70386,5,0
38234,1,1,1,0,1,43,80387,6,0
38235,0,1,1,1,1,59,47199,7,1
38236,0,0,0,0,1,46,43925,1,0
38237,1,1,0,1,0,47,96644,5,0
38238,1,1,0,1,1,36,36398,8,0
38239,1,1,0,0,1,30,38986,8,0
38240,1,1,1,1,1,51,61751,5,1
38241,0,1,0,1,0,66,55247,4,0
38242,1,0,0,1,1,67,27183,8,1
38243,1,0,1,0,0,36,30531,7,1
38244,1,1,1,1,0,44,36708,3,0
38245,1,0,0,1,1,28,33681,6,1
38246,0,0,1,1,0,68,74676,1,0
38247,0,1,1,0,1,46,31786,4,0
38248,1,1,0,1,1,56,71478,8,0
38249,1,0,1,1,0,65,93180,9,1
38250,0,1,0,1,1,22,47016,7,1
38251,0,1,0,0,0,57,27508,0,0
38252,0,0,0,0,1,21,84837,8,1
38253,0,0,0,1,1,49,91451,6,1
38254,1,0,1,0,1,28,67019,3,1
38255,1,0,0,0,0,31,64285,7,0
38256,0,1,1,0,0,69,38797,8,0
38257,0,0,1,1,0,68,32519,2,1
38258,1,0,1,0,0,28,41787,2,0
38259,1,0,0,0,0,68,41838,1,0
38260,0,1,0,1,0,25,28879,1,0
38261,1,0,1,0,0,45,90093,6,1
38262,0,1,0,0,0,47,49861,6,1
38263,1,1,1,0,1,58,23496,8,1
38264,1,1,1,1,0,36,33741,0,0
38265,0,0,0,0,0,50,86376,1,1
38266,1,1,0,1,1,25,81280,5,0
38267,0,1,1,0,0,58,28753,3,1
38268,1,0,0,1,1,53,27760,0,0
38269,0,1,1,1,1,27,27402,6,1
38270,0,1,1,1,1,55,96422,3,0
38271,0,1,0,1,1,37,85270,7,0
38272,1,1,1,1,1,52,67275,2,1
38273,0,1,1,0,1,31,95073,2,1
38274,0,1,1,0,1,39,72614,1,1
38275,1,1,0,1,0,65,57264,7,0
38276,1,1,0,1,0,26,76858,0,0
38277,0,1,1,1,0,32,91777,0,1
38278,0,0,0,0,1,24,26799,5,0
38279,1,1,1,1,0,60,30465,8,0
38280,1,0,1,0,1,66,71479,5,1
38281,1,1,1,0,0,31,82648,0,0
38282,0,0,1,0,0,21,57835,9,1
38283,1,0,0,1,1,38,75134,3,1
38284,0,0,1,0,0,55,60589,7,0
38285,0,0,1,1,1,68,70883,0,0
38286,0,1,0,1,0,59,95725,5,0
38287,1,0,0,0,0,66,29034,4,1
